listing_id,url,name,location,tags,address,image_url,phone,whatsapp,email,line,website,facebook,instagram,tiktok,youtube
122,https://www.samuisocial.com/directory/listing/122,The Thai Tapas,Bophut,"Food & Beverage, Restaurants, Thai Food",,https://www.samuisocial.com/asset/uploads/businesslistings/122/profile.jpg?t=1764305602,+66918626926,https://wa.me/+66918626926,thethaitapas@gmail.com,,,https://www.facebook.com/thethaitapas,https://www.instagram.com/thethaitapas/,,
123,https://www.samuisocial.com/directory/listing/123,The Road Less Travelled,Nathon,"Food & Beverage, Restaurants, Bakeries & Coffee Shops, Airconditioned Area, Fusion Food, Vegetarian, International Food, Breakfast",,https://www.samuisocial.com/asset/uploads/businesslistings/123/profile.jpg?t=1764305603,+66611969882,https://wa.me/+66611969882,therltsamui@gmail.com,,,https://www.facebook.com/profile.php?id=100063773160978,,,
124,https://www.samuisocial.com/directory/listing/124,House of Suzy,Lamai,"Bars & Nightlife, Bars & Pubs, Live Music, Dj Music, Snack Menu, Cocktail Bars",,https://www.samuisocial.com/asset/uploads/businesslistings/124/profile.jpg?t=1764305604,+66968026047,,,,,,,,
125,https://www.samuisocial.com/directory/listing/125,Move Time Club,Maenam,"Children's Needs, Child Activities, Child Friendly Places, Children & Parenting",,https://www.samuisocial.com/asset/uploads/businesslistings/125/profile.jpg?t=1764305605,+66808530400,https://wa.me/+66808530400,movetimeclub@gmail.com,,,https://www.facebook.com/profile.php?id=61562380193619,https://www.instagram.com/movetimeclub/,,
133,https://www.samuisocial.com/directory/listing/133,Babyfunk,Chaweng,"Live Performers, Music Bands, Funk, Pop",,https://www.samuisocial.com/asset/uploads/businesslistings/133/profile.jpg?t=1764305608,+66897578592,,,,,,,,
135,https://www.samuisocial.com/directory/listing/135,Samui Elephant Haven,Bophut,"Things To Do, Must See, On The Land, Elephants",,https://www.samuisocial.com/asset/uploads/businesslistings/135/profile.jpg?t=1764305609,+66956286160,https://wa.me/+66956286160,samuielephanthaven@gmail.com,,https://samuielephanthaven.org/;https://x.com/SamuiHaven,https://www.facebook.com/samuielephanthaven/,https://www.instagram.com/samuielephanthaven,https://www.tiktok.com/@samuielephanthaven?lang=en,https://www.youtube.com/@SamuiElephantHaven
136,https://www.samuisocial.com/directory/listing/136,Mom To Be,Lamai,"Children's Needs, Children & Parenting, Children Playgrounds",,https://www.samuisocial.com/asset/uploads/businesslistings/136/profile.jpg?t=1764305610,+66616179909,https://wa.me/+66616179909,momtobesamui@icloud.com,,,https://www.facebook.com/momtobesamui,https://www.instagram.com/momtobe_samui/,,
138,https://www.samuisocial.com/directory/listing/138,Leo & Lily,Chaweng,"Food & Beverage, Restaurants, Airconditioned Area, Fusion Food, Family Friendly, Russian Food, Vegetarian, Mediterranean Food",,https://www.samuisocial.com/asset/uploads/businesslistings/138/profile.jpg?t=1764305612,+66659807971,,,,,,,,
139,https://www.samuisocial.com/directory/listing/139,Party Time Samui,Chaweng,"Children's Needs, Child Activities, Party Needs",,https://www.samuisocial.com/asset/uploads/businesslistings/139/profile.jpg?t=1764305613,+66640268298,https://wa.me/+66640268298,partytime.samui@gmail.com,,,https://www.facebook.com/profile.php?id=61550421442061,https://www.instagram.com/party_time_samui/,https://www.tiktok.com/@party.time.samui?lang=en,
140,https://www.samuisocial.com/directory/listing/140,The Pug House Samui,Bangrak,"Children's Needs, Child Friendly Places, Pet Cafe",,https://www.samuisocial.com/asset/uploads/businesslistings/140/profile.jpg?t=1764305614,+66811547666,https://wa.me/+66811547666,Pughousesamui@gmail.com,,,https://www.facebook.com/thepughousesamui,https://www.instagram.com/explore/locations/107178772027155/the-pug-house-samui-dog-cafe/,,
141,https://www.samuisocial.com/directory/listing/141,Eco Fresh Cleaning,Bophut,"Property Services, Cleaning Services",,https://www.samuisocial.com/asset/uploads/businesslistings/141/profile.jpg?t=1764305615,+66943430403,,,,,,,,
142,https://www.samuisocial.com/directory/listing/142,Luuma Sauna,Lamai,"Beauty & Wellness, Health Clubs, Swimming Pool, Sauna, Ice Bath/pool, Steam Room, Health Food",,https://www.samuisocial.com/asset/uploads/businesslistings/142/profile.jpg?t=1764305616,+66655386193,,,,,,,,
143,https://www.samuisocial.com/directory/listing/143,Cafe 69,Bophut,"Food & Beverage, Restaurants, Thai Food, Airconditioned Area, Fusion Food, International Food, Wifi Access In Restaurant, Reservation Advised",,https://www.samuisocial.com/asset/uploads/businesslistings/143/profile.jpg?t=1764305617,+66819781945,,,,,,,,
144,https://www.samuisocial.com/directory/listing/144,The Oyster bar x,Lamai,"Food & Beverage, Restaurants, Pet Friendly, Seafood, Thai Food, French Food, International Food",,https://www.samuisocial.com/asset/uploads/businesslistings/144/profile.jpg?t=1764305618,+66896601772,https://wa.me/+66896601772,oysterbarxsamui@gmail.com,,https://www.theoysterbarx.com/,https://www.facebook.com/oysterbarxsamui/,https://www.instagram.com/theoysterbarxsamui,https://www.tiktok.com/@theoysterbarx,https://www.youtube.com/@theoysterbarx
145,https://www.samuisocial.com/directory/listing/145,El Barril,Nathon,"Food & Beverage, Restaurants, Beachfront, French Food, Spanish Food, International Food, Mediterranean Food, Wifi Access In Restaurant",,https://www.samuisocial.com/asset/uploads/businesslistings/145/profile.jpg?t=1764305619,+66848420181,,,,,,,,
146,https://www.samuisocial.com/directory/listing/146,The Boudoir,Maenam,"Food & Beverage, Restaurants, Catering, French Food",,https://www.samuisocial.com/asset/uploads/businesslistings/146/profile.jpg?t=1764305620,+66828480986,https://wa.me/+66828480986,fredericgimazane@gmail.com,,,https://www.facebook.com/theboudoirkohsamui,,,
147,https://www.samuisocial.com/directory/listing/147,Red Moon,Fisherman's Village,"Food & Beverage, Restaurants, Thai Food, French Food",,https://www.samuisocial.com/asset/uploads/businesslistings/147/profile.jpg?t=1764305621,+66612626141,https://wa.me/+66612626141,Ngockitty38@gmail.com,,,https://www.facebook.com/LILOUGAUCI.3/,,,
148,https://www.samuisocial.com/directory/listing/148,Organic Farm & Coffee Shop,Ang Thong / Bang Makham,"Food & Beverage, Restaurants, Bakeries & Coffee Shops, Thai Food, Outdoor Dining, Viewpoint, International Food, Breakfast, Coffee Shop",,https://www.samuisocial.com/asset/uploads/businesslistings/148/profile.jpg?t=1764305623,+66878899914,https://wa.me/+66818266899,peaw.samui@gmail.com,,,https://www.facebook.com/samuiorganiccoffeeshop,,https://www.tiktok.com/@lovefreedom210?lang=en,
149,https://www.samuisocial.com/directory/listing/149,Chez Francois,Fisherman's Village,"Food & Beverage, Restaurants, French Food, Wifi Access In Restaurant, Fine Dining, Reservation Advised",,https://www.samuisocial.com/asset/uploads/businesslistings/149/profile.jpg?t=1764305624,+66960711800,,,,,,,,
151,https://www.samuisocial.com/directory/listing/151,The Culture,Bangrak,"Accommodation, Hotels & Resorts, Beachfront, Breakfast, Swimming Pool, Spa Retreat, Restaurant",,https://www.samuisocial.com/asset/uploads/businesslistings/151/profile.jpg?t=1764305625,+66611759482;+6677238828,https://wa.me/+66611759482,reserve@theculturesamui.com,,https://www.theculturesamui.com/,https://www.facebook.com/theculturesamui,https://www.instagram.com/theculturesamui,,
152,https://www.samuisocial.com/directory/listing/152,Karma Resort Samui,Bophut,"Accommodation, Hotels & Resorts, Pool Villas, Beachfront, Breakfast, Swimming Pool, Restaurant, Room With Private Pool",,https://www.samuisocial.com/asset/uploads/businesslistings/152/profile.png?t=1764305626,+6677427111,,,,,,,,
153,https://www.samuisocial.com/directory/listing/153,Explorar - Adults Only Resort & Spa,Maenam,"Accommodation, Hotels & Resorts, Pool Villas, Adults Only, Beachfront, Breakfast, Swimming Pool, Restaurant, Room With Private Pool, Wifi Access In Room, Private Room, Air Conditioning, Private Bathroom, Parking, Rooms With Seaview, Canoeing, Laundry Service, Airport Shuttle, Rooms With Balcony, Sun Loungers Or Beach Chairs, Sun Umbrellas, 24 Hours Front Desk",,https://www.samuisocial.com/asset/uploads/businesslistings/153/profile.jpg?t=1764305627,+6677953035,,stay.kohsamui@explorarhotels.com,,https://www.explorarhotels.com/koh-samui/?partner=8364,https://www.facebook.com/explorarkohsamui,,,
154,https://www.samuisocial.com/directory/listing/154,Karma Beach Club,Bophut,"Food & Beverage, Restaurants, Beach Clubs, Pool Bars, Beachfront, Meat Lovers, Seafood, Thai Food, Outdoor Dining, French Food, International Food, Mediterranean Food, Cocktails, Wifi Access In Restaurant",,https://www.samuisocial.com/asset/uploads/businesslistings/154/profile.jpg?t=1764305628,+66654105211;+6677427111,,,,,,,,
155,https://www.samuisocial.com/directory/listing/155,Karma Resort Spa,Bophut,"Beauty & Wellness, Massage, Spa & Beauty, Body Scrub, Body Wrap, Facial, Foot Scrub, Thai Massage, Coconut Oil Massage, Speciality Massages",,https://www.samuisocial.com/asset/uploads/businesslistings/155/profile.png?t=1764305630,+6677427111,,,,,,,,
156,https://www.samuisocial.com/directory/listing/156,Odyssey,Maenam,"Food & Beverage, Restaurants, Beachfront, Thai Food, Outdoor Dining, International Food, Wifi Access In Restaurant",,https://www.samuisocial.com/asset/uploads/businesslistings/156/profile.webp?t=1764305631,+6677953035;+66888664156,https://wa.me/+66888664156,odyssey.kohsamui@explorarhotels.com,,https://www.explorarhotels.com/koh-samui/dining/,https://www.facebook.com/explorarkohsamui,,,
158,https://www.samuisocial.com/directory/listing/158,Vana Belle Luxury Resort,Chaweng Noi,"Accommodation, Hotels & Resorts, Pool Villas, Beachfront, Breakfast, Butler / Private Chef, Swimming Pool, Restaurant, Bar",,https://www.samuisocial.com/asset/uploads/businesslistings/158/profile.jpg?t=1764305632,+6677915555,,Reservations.vanabelle@luxurycollection.com,,https://www.marriott.com/en-us/hotels/usmvl-vana-belle-a-luxury-collection-resort-koh-samui/overview/;https://x.com/vanabellesamui,https://www.facebook.com/vanabellekohsamui,https://www.instagram.com/vanabelle_kohsamui/,https://www.tiktok.com/tag/vanabellekohsamui?lang=en,
159,https://www.samuisocial.com/directory/listing/159,Vaedana Clinic,Bophut,"Beauty & Wellness, Dermatologists, Laser Treatments, Detox & Weight Loss, Botox, Fillers, Facelift, Facial",,https://www.samuisocial.com/asset/uploads/businesslistings/159/profile.jpg?t=1764305633,+66950385522,,,,,,,,
160,https://www.samuisocial.com/directory/listing/160,Samui Disc Golf & Football Golf,Maenam,"Things To Do, On The Land, Disc Golf & Football Golf",,https://www.samuisocial.com/asset/uploads/businesslistings/160/profile.jpg?t=1764305634,+66624259406,https://wa.me/+66624259406,kohsamuidiscgolf@gmail.com,,,https://www.facebook.com/SamuiDiscGolf,,,
161,https://www.samuisocial.com/directory/listing/161,Wanngram,Bang Por,"Food & Beverage, Restaurants, Thai Food, Airconditioned Area, Fusion Food, International Food, Wifi Access In Restaurant",,https://www.samuisocial.com/asset/uploads/businesslistings/161/profile.jpg?t=1764305635,+66811423162,https://wa.me/+66811423162,,,,https://www.facebook.com/wanngram,https://www.instagram.com/wann.gram/,,
162,https://www.samuisocial.com/directory/listing/162,Samui Water Park,Maenam,"Things To Do, On The Water, Waterpark",,https://www.samuisocial.com/asset/uploads/businesslistings/162/profile.jpg?t=1764305637,+6677423548,,main@gosamuiwaterpark.today,,https://gosamuiwaterpark.today/;https://x.com/SamuiWaterPark,https://www.facebook.com/waterparksamui,https://www.instagram.com/samuiwaterpark/,,https://www.youtube.com/@samuiwaterpark4941
163,https://www.samuisocial.com/directory/listing/163,Karma Sutra Bar and Kitchen,Fisherman's Village,"Bars & Nightlife, Bars & Pubs, Live Music Venues, Live Music, Snack Menu, Tapas",,https://www.samuisocial.com/asset/uploads/businesslistings/163/profile.jpg?t=1764305638,+66887518674,,,,,,,,
164,https://www.samuisocial.com/directory/listing/164,Oonrak Koh Samui School,Maenam,"Children's Needs, Schools, International School",,https://www.samuisocial.com/asset/uploads/businesslistings/164/profile.png?t=1764305639,+6677332040,,info@oonraksamui.ac.th,,https://www.oonraksamui.ac.th/,https://www.facebook.com/oonraksamuischool,,,https://www.youtube.com/@oonrakinternationalschoolo777
165,https://www.samuisocial.com/directory/listing/165,Karma Deli,Fisherman's Village,"Food & Beverage, Restaurants, Meat Lovers, Thai Food, Airconditioned Area, French Food, Vegetarian, International Food, Mediterranean Food, Wifi Access In Restaurant",,https://www.samuisocial.com/asset/uploads/businesslistings/165/profile.jpg?t=1764305640,+66918213150,,,,,,,,
172,https://www.samuisocial.com/directory/listing/172,Zazen Boutique Resort & Spa,Bophut,"Accommodation, Hotels & Resorts, Beachfront, Swimming Pool, Restaurant, Bar",,https://www.samuisocial.com/asset/uploads/businesslistings/172/profile.jpg?t=1764305641,+6677425085;+66819623999,,,,,,,,
173,https://www.samuisocial.com/directory/listing/173,The Club by Zazen,Bophut,"Food & Beverage, Restaurants, Pool Bars, Beachfront, Thai Food, Airconditioned Area, Outdoor Dining, International Food, Breakfast",,https://www.samuisocial.com/asset/uploads/businesslistings/173/profile.jpg?t=1764305643,+6677425085;+66819623999,https://wa.me/+66819623999,reservation@samuizazen.com,,https://samuizazen.com/the-club-by-zazen/,https://www.facebook.com/ZazenSamui,https://www.instagram.com/zazensamui/,https://www.tiktok.com/search?q=Zazen%20Boutique%20Resort%20%26%20Spa%20samui&t=1733468274998,
174,https://www.samuisocial.com/directory/listing/174,Weddings and Events by Zazen,Bophut,"Professional Services, Wedding Planners, Wedding Venues",,https://www.samuisocial.com/asset/uploads/businesslistings/174/profile.jpg?t=1764305644,+6677425085;+66819623999,https://wa.me/+66819623999,reservation@samuizazen.com,,https://samuizazen.com/weddings/,https://www.facebook.com/ZazenSamui/?locale=th_TH,https://www.instagram.com/zazensamui/,https://www.tiktok.com/search?q=Zazen%20Boutique%20Resort%20%26%20Spa%20samui&t=1733468274998,
175,https://www.samuisocial.com/directory/listing/175,Samui Karting,Bophut,"Things To Do, On The Land, Karting",,https://www.samuisocial.com/asset/uploads/businesslistings/175/profile.jpg?t=1764305646,+66800127149,https://wa.me/+66800127149,info@samuikarting.com,,https://samuikarting.com/,https://www.facebook.com/samuikarting,https://www.instagram.com/samuikarting/,,https://www.youtube.com/@SamuiKarting-fi5gh
176,https://www.samuisocial.com/directory/listing/176,Le Relais,Bophut,"Food & Beverage, Restaurants, Meat Lovers, Outdoor Dining, French Food, Family Friendly, Italian Food, International Food, Wifi Access In Restaurant",,https://www.samuisocial.com/asset/uploads/businesslistings/176/profile.jpg?t=1764305647,+66800127149,https://wa.me/+66800127149,info@samuikarting.com,,https://samuikarting.com/restaurant-bar/,https://www.facebook.com/lerelaissamui,https://www.instagram.com/samuikarting/,,https://www.youtube.com/@SamuiKarting-fi5gh
177,https://www.samuisocial.com/directory/listing/177,Fitkoh,Ban Tai,"Sports & Fitness, Gym & Fitness, Yoga, Combat Sports, Personal Trainer, Health Food, Muay Thai",,https://www.samuisocial.com/asset/uploads/businesslistings/177/profile.png?t=1764305648,+66990058671,,,,,,,,
178,https://www.samuisocial.com/directory/listing/178,FitKoh Beach Cafe,Ban Tai,"Food & Beverage, Restaurants, Beachfront, Thai Food, Outdoor Dining, Vegetarian, International Food, Health Food, Wifi Access In Restaurant",,https://www.samuisocial.com/asset/uploads/businesslistings/178/profile.png?t=1764305649,+66990058671,,,,,,,,
179,https://www.samuisocial.com/directory/listing/179,Bao Bao - Asian Eatery,Maenam,"Food & Beverage, Fusion Food",,https://www.samuisocial.com/asset/uploads/businesslistings/179/profile.jpg?t=1764305651,+66988317657,,,,,,,,
182,https://www.samuisocial.com/directory/listing/182,Santiburi Koh Samui Resort,Maenam,"Accommodation, Hotels & Resorts, Pool Villas, Beachfront, Breakfast, Swimming Pool, Restaurant, Bar, Room With Private Pool, Wifi Access In Room, Private Room, Air Conditioning, Private Bathroom, Parking, Rooms With Seaview, Rooms With Balcony, Sun Loungers Or Beach Chairs, Sun Umbrellas, 5* Accommodation",,https://www.samuisocial.com/asset/uploads/businesslistings/182/profile.jpg?t=1764305652,+6677425031,,info@santiburisamui.com,,https://santiburisamui.com/,https://www.facebook.com/santiburi,https://www.instagram.com/santiburisamui/,,https://www.youtube.com/@santiburikohsamui/featured
183,https://www.samuisocial.com/directory/listing/183,Sala Thai Santiburi Restaurant,Maenam,"Food & Beverage, Restaurants, Beachfront, Seafood, Thai Food, Fusion Food, Barbecue, Vegetarian, International Food, Cocktails, Wifi Access In Restaurant",,https://www.samuisocial.com/asset/uploads/businesslistings/183/profile.jpg?t=1764305653,+6677425035,,info@santiburisamui.com,,https://salathaisamui.com/,https://www.facebook.com/salathaiatsantiburi/,https://www.instagram.com/salathaiatsantiburi/,,https://www.youtube.com/@santiburikohsamui
